cve_ent,entidad,cve_alc,alc,cve_col,colonia,clasif,SISTEMA,NOMBRE,LINEA,EST,CVE_EST,CVE_EOD17,TIPO,ALCALDIAS,AÑO
09,Ciudad de México,017,Venustiano Carranza,017-009,Adolfo Lopez Mateos,Colonia,STC Metro,Pantitlán,01,01,STC0101,05014,Terminal / Transbordo,Venustiano Carranza,1984
09,Ciudad de México,017,Venustiano Carranza,017-005,4 Arboles,Colonia,STC Metro,Zaragoza,01,02,STC0102,05020,Intermedia,Venustiano Carranza,1969
09,Ciudad de México,017,Venustiano Carranza,017-035,Federal,Colonia,STC Metro,Gomez Farías,01,03,STC0103,05007,Intermedia,Venustiano Carranza,1969
09,Ciudad de México,017,Venustiano Carranza,017-038,Industrial Puerto Aereo,Colonia,STC Metro,Boulevard Puerto Aéreo,01,04,STC0104,05003,Intermedia,Venustiano Carranza,1969
09,Ciudad de México,017,Venustiano Carranza,017-047,Moctezuma 1a Seccion,Colonia,STC Metro,Balbuena,01,05,STC0105,05001,Intermedia,Venustiano Carranza,1969
09,Ciudad de México,017,Venustiano Carranza,017-047,Moctezuma 1a Seccion,Colonia,STC Metro,Moctezuma,01,06,STC0106,05012,Intermedia,Venustiano Carranza,1969
09,Ciudad de México,017,Venustiano Carranza,017-007,7 De Julio,Colonia,STC Metro,San Lázaro,01,07,STC0107,05017,Transbordo,Venustiano Carranza,1969
09,Ciudad de México,017,Venustiano Carranza,017-067,Zona Centro,Colonia,STC Metro,Candelaria,01,08,STC0108,05004,Transbordo,Venustiano Carranza,1969
09,Ciudad de México,017,Venustiano Carranza,017-067,Zona Centro,Colonia,STC Metro,Merced,01,09,STC0109,05011,Intermedia,Venustiano Carranza,1969
09,Ciudad de México,015,Cuauhtémoc,015-007,Centro,Colonia,STC Metro,Pino Suárez,01,10,STC0110,05015,Transbordo,Cuauhtémoc,1969
09,Ciudad de México,015,Cuauhtémoc,015-007,Centro,Colonia,STC Metro,Isabel La Católica,01,11,STC0111,05009,Intermedia,Cuauhtémoc,1969
09,Ciudad de México,015,Cuauhtémoc,015-007,Centro,Colonia,STC Metro,Salto del Agua,01,12,STC0112,05016,Transbordo,Cuauhtémoc,1969
09,Ciudad de México,015,Cuauhtémoc,015-007,Centro,Colonia,STC Metro,Balderas,01,13,STC0113,05002,Transbordo,Cuauhtémoc,1969
09,Ciudad de México,015,Cuauhtémoc,015-017,Juarez,Colonia,STC Metro,Cuauhtémoc,01,14,STC0114,05006,Intermedia,Cuauhtémoc,1969
09,Ciudad de México,015,Cuauhtémoc,015-017,Juarez,Colonia,STC Metro,Insurgentes,01,15,STC0115,05008,Intermedia,Cuauhtémoc,1969
09,Ciudad de México,015,Cuauhtémoc,015-024,Roma Norte,Colonia,STC Metro,Sevilla,01,16,STC0116,05018,Intermedia,Cuauhtémoc,1969
09,Ciudad de México,016,Miguel Hidalgo,016-017,Bosque De Chapultepec I Seccion,Colonia,STC Metro,Chapultepec,01,17,STC0117,05005,Intermedia,Cuauhtémoc / Miguel Hidalgo,1969
09,Ciudad de México,016,Miguel Hidalgo,016-078,San Miguel Chapultepec Ii Seccion,Colonia,STC Metro,Juanacatlán,01,18,STC0118,05010,Intermedia,Miguel Hidalgo,1970
09,Ciudad de México,016,Miguel Hidalgo,016-081,Tacubaya,Colonia,STC Metro,Tacubaya,01,19,STC0119,05019,Transbordo,Miguel Hidalgo,1970
09,Ciudad de México,010,Álvaro Obregón,010-189,Real Del Monte,Colonia,STC Metro,Observatorio,01,20,STC0120,05013,Terminal,Álvaro Obregón,1972
09,Ciudad de México,016,Miguel Hidalgo,016-016,Argentina Poniente,Colonia,STC Metro,Panteones,02,02,STC0202,05052,Intermedia,Miguel Hidalgo,1984
09,Ciudad de México,016,Miguel Hidalgo,016-080,Tacuba,Colonia,STC Metro,Tacuba,02,03,STC0203,05059,Transbordo,Miguel Hidalgo,1970
09,Ciudad de México,016,Miguel Hidalgo,016-068,Popotla,Colonia,STC Metro,Cuitláhuac,02,04,STC0204,05046,Intermedia,Miguel Hidalgo,1970
09,Ciudad de México,016,Miguel Hidalgo,016-054,Nextitla,Colonia,STC Metro,Popotla,02,05,STC0205,05054,Intermedia,Miguel Hidalgo,1970
09,Ciudad de México,016,Miguel Hidalgo,016-084,Un Hogar Para Nosotros,Colonia,STC Metro,Colegio Militar,02,06,STC0206,05044,Intermedia,Miguel Hidalgo,1970
09,Ciudad de México,016,Miguel Hidalgo,016-084,Un Hogar Para Nosotros,Colonia,STC Metro,Normal,02,07,STC0207,05051,Intermedia,Miguel Hidalgo,1970
09,Ciudad de México,015,Cuauhtémoc,015-029,Santa Maria La Ribera,Colonia,STC Metro,San Cosme,02,08,STC0208,05058,Intermedia,Cuauhtémoc,1970
09,Ciudad de México,015,Cuauhtémoc,015-005,Buenavista,Colonia,STC Metro,Revolución,02,09,STC0209,05056,Intermedia,Cuauhtémoc,1970
09,Ciudad de México,015,Cuauhtémoc,015-014,Guerrero,Colonia,STC Metro,Hidalgo,02,10,STC0210,05049,Transbordo,Cuauhtémoc,1970
09,Ciudad de México,015,Cuauhtémoc,015-014,Guerrero,Colonia,STC Metro,Bellas Artes,02,11,STC0211,05042,Transbordo,Cuauhtémoc,1970
09,Ciudad de México,015,Cuauhtémoc,015-007,Centro,Colonia,STC Metro,Allende,02,12,STC0212,05041,Intermedia,Cuauhtémoc,1970
09,Ciudad de México,015,Cuauhtémoc,015-007,Centro,Colonia,STC Metro,Zócalo/Tenochtitlan,02,13,STC0213,05064,Intermedia,Cuauhtémoc,1970
09,Ciudad de México,015,Cuauhtémoc,015-007,Centro,Colonia,STC Metro,Pino Suárez,02,14,STC0214,05053,Transbordo,Cuauhtémoc,1970
09,Ciudad de México,015,Cuauhtémoc,015-031,Transito,Colonia,STC Metro,San Antonio Abad,02,15,STC0215,05057,Intermedia,Cuauhtémoc,1970
09,Ciudad de México,015,Cuauhtémoc,015-033,Vista Alegre,Colonia,STC Metro,Chabacano,02,16,STC0216,05043,Transbordo,Cuauhtémoc,1970
09,Ciudad de México,014,Benito Juárez,014-004,Alamos,Colonia,STC Metro,Viaducto,02,17,STC0217,05061,Intermedia,Benito Juárez / Iztacalco,1970
09,Ciudad de México,014,Benito Juárez,014-029,Moderna,Colonia,STC Metro,Xola,02,18,STC0218,05063,Intermedia,Benito Juárez,1970
09,Ciudad de México,014,Benito Juárez,014-051,Villa De Cortes,Colonia,STC Metro,Villa de Cortés,02,19,STC0219,05062,Intermedia,Benito Juárez,1970
09,Ciudad de México,014,Benito Juárez,014-033,Nativitas,Colonia,STC Metro,Nativitas,02,20,STC0220,05050,Intermedia,Benito Juárez,1970
09,Ciudad de México,014,Benito Juárez,014-038,Portales Norte,Colonia,STC Metro,Portales,02,21,STC0221,05055,Intermedia,Benito Juárez,1970
09,Ciudad de México,014,Benito Juárez,014-027,Miravalle,Colonia,STC Metro,Ermita,02,22,STC0222,05047,Transbordo,Benito Juárez,1970
09,Ciudad de México,003,Coyoacán,003-018,Churubusco Country Club,Colonia,STC Metro,General Anaya,02,23,STC0223,05048,Intermedia,Coyoacán,1970
09,Ciudad de México,003,Coyoacán,003-013,Campestre Churubusco,Colonia,STC Metro,Tasqueña,02,24,STC0224,05060,Terminal,Coyoacán,1970
09,Ciudad de México,005,Gustavo A. Madero,005-153,Santa Isabel Tola,Colonia,STC Metro,Indios Verdes,03,01,STC0301,05076,Terminal,Gustavo A. Madero,1979
09,Ciudad de México,005,Gustavo A. Madero,005-104,Lindavista Sur,Colonia,STC Metro,Deportivo 18 de Marzo,03,02,STC0302,05069,Transbordo,Gustavo A. Madero,1979
09,Ciudad de México,005,Gustavo A. Madero,005-038,Capultitlan,Colonia,STC Metro,Potrero,03,03,STC0303,05082,Intermedia,Gustavo A. Madero,1979
09,Ciudad de México,005,Gustavo A. Madero,005-172,Vallejo Poniente,Colonia,STC Metro,La Raza,03,04,STC0304,05078,Transbordo,Gustavo A. Madero,1978
09,Ciudad de México,015,Cuauhtémoc,015-020,Nonoalco Tlatelolco,Colonia,STC Metro,Tlatelolco,03,05,STC0305,05083,Intermedia,Cuauhtémoc,1970
09,Ciudad de México,015,Cuauhtémoc,015-014,Guerrero,Colonia,STC Metro,Guerrero,03,06,STC0306,05073,Transbordo,Cuauhtémoc,1970
09,Ciudad de México,015,Cuauhtémoc,015-030,Tabacalera,Colonia,STC Metro,Hidalgo,03,07,STC0307,05074,Transbordo,Cuauhtémoc,1970
09,Ciudad de México,015,Cuauhtémoc,015-007,Centro,Colonia,STC Metro,Juárez,03,08,STC0308,05077,Intermedia,Cuauhtémoc,1970
09,Ciudad de México,015,Cuauhtémoc,015-010,Doctores,Colonia,STC Metro,Balderas,03,09,STC0309,05065,Transbordo,Cuauhtémoc,1970
09,Ciudad de México,015,Cuauhtémoc,015-010,Doctores,Colonia,STC Metro,Niños Héroes/Poder Judicial CDMX,03,10,STC0310,05080,Intermedia,Cuauhtémoc,1970
09,Ciudad de México,015,Cuauhtémoc,015-010,Doctores,Colonia,STC Metro,Hospital General,03,11,STC0311,05075,Intermedia,Cuauhtémoc,1970
09,Ciudad de México,015,Cuauhtémoc,015-025,Roma Sur,Colonia,STC Metro,Centro Médico,03,12,STC0312,05066,Transbordo,Cuauhtémoc,1980
09,Ciudad de México,014,Benito Juárez,014-032,Narvarte Poniente,Colonia,STC Metro,Etiopía/Plaza de la Transparencia,03,13,STC0313,05081,Intermedia,Benito Juárez,1980
09,Ciudad de México,014,Benito Juárez,014-032,Narvarte Poniente,Colonia,STC Metro,Eugenia,03,14,STC0314,05072,Intermedia,Benito Juárez,1980
09,Ciudad de México,014,Benito Juárez,014-024,Letran Valle,Colonia,STC Metro,División del Norte,03,15,STC0315,05071,Intermedia,Benito Juárez,1980
09,Ciudad de México,014,Benito Juárez,014-047,Santa Cruz Atoyac,Colonia,STC Metro,Zapata,03,16,STC0316,05085,Transbordo,Benito Juárez,1980
09,Ciudad de México,014,Benito Juárez,014-052,Xoco,Colonia,STC Metro,Coyoacán,03,17,STC0317,05068,Intermedia,Benito Juárez,1983
09,Ciudad de México,010,Álvaro Obregón,010-083,Florida,Colonia,STC Metro,Viveros/Derechos Humanos,03,18,STC0318,05070,Intermedia,Álvaro Obregón / Coyoacán,1983
09,Ciudad de México,003,Coyoacán,003-087,Romero De Terreros,Colonia,STC Metro,Miguel Ángel de Quevedo,03,19,STC0319,05079,Intermedia,Coyoacán,1983
09,Ciudad de México,003,Coyoacán,003-023,Copilco Universidad,Colonia,STC Metro,Copilco,03,20,STC0320,05067,Intermedia,Coyoacán,1983
09,Ciudad de México,003,Coyoacán,003-020,Ciudad Universitaria,Colonia,STC Metro,Universidad,03,21,STC0321,05084,Terminal,Coyoacán,1983
09,Ciudad de México,006,Iztacalco,006-036,Santa Anita,Colonia,STC Metro,Santa Anita,04,01,STC0401,05094,Terminal / Transbordo,Iztacalco,1982
09,Ciudad de México,017,Venustiano Carranza,017-061,Sevilla,Colonia,STC Metro,Jamaica,04,02,STC0402,05091,Transbordo,Venustiano Carranza,1982
09,Ciudad de México,017,Venustiano Carranza,017-044,Merced Balbuena,Colonia,STC Metro,Fray Servando,04,03,STC0403,05090,Intermedia,Venustiano Carranza,1982
09,Ciudad de México,017,Venustiano Carranza,017-032,Del Parque,Colonia,STC Metro,Candelaria,04,04,STC0404,05088,Transbordo,Venustiano Carranza,1981
09,Ciudad de México,017,Venustiano Carranza,017-049,Morelos,Colonia,STC Metro,Morelos,04,05,STC0405,05093,Transbordo,Venustiano Carranza,1981
09,Ciudad de México,017,Venustiano Carranza,017-040,Janitzio,Colonia,STC Metro,Canal del Norte,04,06,STC0406,05087,Intermedia,Venustiano Carranza,1981
09,Ciudad de México,005,Gustavo A. Madero,005-114,Martires De Rio Blanco,Colonia,STC Metro,Consulado,04,07,STC0407,05089,Transbordo,Gustavo A. Madero,1981
09,Ciudad de México,005,Gustavo A. Madero,005-159,Tablas De San Agustin,Colonia,STC Metro,Bondojito,04,08,STC0408,05086,Intermedia,Gustavo A. Madero,1981
09,Ciudad de México,005,Gustavo A. Madero,005-021,Ampliacion San Juan De Aragon,Colonia,STC Metro,Talismán,04,09,STC0409,05095,Intermedia,Gustavo A. Madero,1981
09,Ciudad de México,005,Gustavo A. Madero,005-001,15 De Agosto,Colonia,STC Metro,Martín Carrera,04,10,STC0410,05092,Terminal / Transbordo,Gustavo A. Madero,1981
09,Ciudad de México,005,Gustavo A. Madero,005-119,Nueva Industrial Vallejo,Colonia,STC Metro,Politécnico,05,01,STC0501,05106,Terminal,Gustavo A. Madero,1982
09,Ciudad de México,005,Gustavo A. Madero,005-138,San Bartolo Atepehuacan,Colonia,STC Metro,Instituto del Petróleo,05,02,STC0502,05101,Transbordo,Gustavo A. Madero,1982
09,Ciudad de México,005,Gustavo A. Madero,005-111,Magdalena De Las Salinas,Colonia,STC Metro,Autobuses del Norte,05,03,STC0503,05097,Intermedia,Gustavo A. Madero,1982
09,Ciudad de México,005,Gustavo A. Madero,005-171,Vallejo,Colonia,STC Metro,La Raza,05,04,STC0504,05102,Transbordo,Gustavo A. Madero,1982
09,Ciudad de México,005,Gustavo A. Madero,005-171,Vallejo,Colonia,STC Metro,Misterios,05,05,STC0505,05103,Intermedia,Gustavo A. Madero / Cuauhtémoc,1982
09,Ciudad de México,005,Gustavo A. Madero,005-004,7 De Noviembre,Colonia,STC Metro,Valle Gómez,05,06,STC0506,05108,Intermedia,Gustavo A. Madero / Venustiano Carranza,1982
09,Ciudad de México,005,Gustavo A. Madero,005-004,7 De Noviembre,Colonia,STC Metro,Consulado,05,07,STC0507,05098,Transbordo,Gustavo A. Madero / Venustiano Carranza,1981
09,Ciudad de México,005,Gustavo A. Madero,005-099,La Malinche,Colonia,STC Metro,Eduardo Molina,05,08,STC0508,05099,Intermedia,Gustavo A. Madero / Venustiano Carranza,1981
09,Ciudad de México,005,Gustavo A. Madero,005-069,Fernando Casas Aleman,Colonia,STC Metro,Aragón,05,09,STC0509,05096,Intermedia,Gustavo A. Madero / Venustiano Carranza,1981
09,Ciudad de México,017,Venustiano Carranza,017-052,Pensador Mexicano,Colonia,STC Metro,Oceanía,05,10,STC0510,05104,Transbordo,Venustiano Carranza,1981
09,Ciudad de México,017,Venustiano Carranza,017-048,Moctezuma 2a. Seccion,Colonia,STC Metro,Terminal Aérea,05,11,STC0511,05107,Intermedia,Venustiano Carranza,1981
09,Ciudad de México,017,Venustiano Carranza,017-025,Arpto Int De La Cd De Mex-Equipamiento,Colonia,STC Metro,Hangares,05,12,STC0512,05100,Intermedia,Venustiano Carranza,1981
09,Ciudad de México,017,Venustiano Carranza,017-009,Adolfo Lopez Mateos,Colonia,STC Metro,Pantitlán,05,13,STC0513,05105,Terminal / Transbordo,Venustiano Carranza,1981
09,Ciudad de México,002,Azcapotzalco,002-027,El Rosario,Colonia,STC Metro,El Rosario,06,01,STC0601,05112,Terminal / Transbordo,Azcapotzalco,1983
09,Ciudad de México,002,Azcapotzalco,002-047,Pasteros,Colonia,STC Metro,Tezozómoc,06,02,STC0602,05118,Intermedia,Azcapotzalco,1983
09,Ciudad de México,002,Azcapotzalco,002-056,Pueblo San Andres,Pueblos y Barrios Originarios,STC Metro,UAM Azcapotzalco,06,03,STC0603,05110,Intermedia,Azcapotzalco,1983
09,Ciudad de México,002,Azcapotzalco,002-066,Pueblo Santa Catarina,Pueblos y Barrios Originarios,STC Metro,Ferrería/Arena Ciudad de México,06,04,STC0604,05109,Intermedia,Azcapotzalco,1983
09,Ciudad de México,002,Azcapotzalco,002-034,Industrial Vallejo,Colonia,STC Metro,Norte 45,06,05,STC0605,05117,Intermedia,Azcapotzalco,1983
09,Ciudad de México,002,Azcapotzalco,002-057,Pueblo San Andres De Las Salinas,Pueblos y Barrios Originarios,STC Metro,Vallejo,06,06,STC0606,05119,Intermedia,Azcapotzalco,1983
09,Ciudad de México,005,Gustavo A. Madero,005-107,Lindavista Vallejo 3a Seccion,Colonia,STC Metro,Instituto del Petróleo,06,07,STC0607,05113,Transbordo,Gustavo A. Madero,1983
09,Ciudad de México,005,Gustavo A. Madero,005-104,Lindavista Sur,Colonia,STC Metro,Lindavista,06,08,STC0608,05115,Intermedia,Gustavo A. Madero,1986
09,Ciudad de México,005,Gustavo A. Madero,005-161,Tepeyac Insurgentes,Colonia,STC Metro,Deportivo 18 de Marzo,06,09,STC0609,05111,Transbordo,Gustavo A. Madero,1986
09,Ciudad de México,005,Gustavo A. Madero,005-161,Tepeyac Insurgentes,Colonia,STC Metro,La Villa/Basílica,06,10,STC0610,05114,Intermedia,Gustavo A. Madero,1986
09,Ciudad de México,005,Gustavo A. Madero,005-001,15 De Agosto,Colonia,STC Metro,Martín Carrera,06,11,STC0611,05116,Terminal / Transbordo,Gustavo A. Madero,1986
09,Ciudad de México,002,Azcapotzalco,002-027,El Rosario,Colonia,STC Metro,El Rosario,07,01,STC0701,05125,Terminal / Transbordo,Azcapotzalco,1988
09,Ciudad de México,002,Azcapotzalco,002-082,Tezozomoc,Colonia,STC Metro,Aquiles Serdán,07,02,STC0702,05120,Intermedia,Azcapotzalco,1988
09,Ciudad de México,002,Azcapotzalco,002-059,Pueblo San Francisco Tetecala,Pueblos y Barrios Originarios,STC Metro,Camarones,07,03,STC0703,05123,Intermedia,Azcapotzalco,1988
09,Ciudad de México,016,Miguel Hidalgo,016-076,San Lorenzo Tlatenango,Colonia,STC Metro,Refinería,07,04,STC0704,05128,Intermedia,Azcapotzalco,1988
09,Ciudad de México,016,Miguel Hidalgo,016-080,Tacuba,Colonia,STC Metro,Tacuba,07,05,STC0705,05132,Transbordo,Miguel Hidalgo,1984
09,Ciudad de México,016,Miguel Hidalgo,016-052,Modelo Pensil,Colonia,STC Metro,San Joaquín,07,06,STC0706,05130,Intermedia,Miguel Hidalgo,1984
09,Ciudad de México,016,Miguel Hidalgo,016-066,Polanco V Seccion,Colonia,STC Metro,Polanco,07,07,STC0707,05127,Intermedia,Miguel Hidalgo,1984
09,Ciudad de México,016,Miguel Hidalgo,016-017,Bosque De Chapultepec I Seccion,Colonia,STC Metro,Auditorio,07,08,STC0708,05121,Intermedia,Miguel Hidalgo,1984
09,Ciudad de México,016,Miguel Hidalgo,016-077,San Miguel Chapultepec I Seccion,Colonia,STC Metro,Constituyentes,07,09,STC0709,05124,Intermedia,Miguel Hidalgo,1985
09,Ciudad de México,016,Miguel Hidalgo,016-081,Tacubaya,Colonia,STC Metro,Tacubaya,07,10,STC0710,05133,Transbordo,Miguel Hidalgo,1985
09,Ciudad de México,014,Benito Juárez,014-045,San Pedro De Los Pinos,Colonia,STC Metro,San Pedro de Los Pinos,07,11,STC0711,05131,Intermedia,Benito Juárez,1985
09,Ciudad de México,014,Benito Juárez,014-048,Santa Maria Nonoalco,Colonia,STC Metro,San Antonio,07,12,STC0712,05129,Intermedia,Benito Juárez,1985
09,Ciudad de México,014,Benito Juárez,014-020,Insurgentes Mixcoac,Colonia,STC Metro,Mixcoac,07,13,STC0713,05126,Transbordo,Benito Juárez,1985
09,Ciudad de México,010,Álvaro Obregón,010-090,Guadalupe Inn,Colonia,STC Metro,Barranca del Muerto,07,14,STC0714,05122,Terminal,Álvaro Obregón,1985
09,Ciudad de México,015,Cuauhtémoc,015-019,Morelos,Colonia,STC Metro,Garibaldi/Lagunilla,08,01,STC0801,05144,Terminal / Transbordo,Cuauhtémoc,1994
09,Ciudad de México,015,Cuauhtémoc,015-007,Centro,Colonia,STC Metro,Bellas Artes,08,02,STC0802,05137,Transbordo,Cuauhtémoc,1994
09,Ciudad de México,015,Cuauhtémoc,015-007,Centro,Colonia,STC Metro,San Juan de Letrán,08,03,STC0803,05150,Intermedia,Cuauhtémoc,1994
09,Ciudad de México,015,Cuauhtémoc,015-007,Centro,Colonia,STC Metro,Salto del Agua,08,04,STC0804,05149,Transbordo,Cuauhtémoc,1994
09,Ciudad de México,015,Cuauhtémoc,015-010,Doctores,Colonia,STC Metro,Doctores,08,05,STC0805,05142,Intermedia,Cuauhtémoc,1994
09,Ciudad de México,015,Cuauhtémoc,015-010,Doctores,Colonia,STC Metro,Obrera,08,06,STC0806,05148,Intermedia,Cuauhtémoc,1994
09,Ciudad de México,015,Cuauhtémoc,015-033,Vista Alegre,Colonia,STC Metro,Chabacano,08,07,STC0807,05139,Transbordo,Cuauhtémoc,1994
09,Ciudad de México,015,Cuauhtémoc,015-003,Asturias,Colonia,STC Metro,La Viga,08,08,STC0808,05147,Intermedia,Cuauhtémoc / Venustiano Carranza,1994
09,Ciudad de México,006,Iztacalco,006-036,Santa Anita,Colonia,STC Metro,Santa Anita,08,09,STC0809,05151,Transbordo,Iztacalco,1994
09,Ciudad de México,006,Iztacalco,006-037,Tlazintla,Colonia,STC Metro,Coyuya,08,10,STC0810,05141,Intermedia,Iztacalco,1994
09,Ciudad de México,006,Iztacalco,006-013,Campamento 2 De Octubre,Colonia,STC Metro,Iztacalco,08,11,STC0811,05145,Intermedia,Iztacalco,1994
09,Ciudad de México,007,Iztapalapa,007-134,Pueblo Magdalena Atlazolpa,Pueblos y Barrios Originarios,STC Metro,Apatlaco,08,12,STC0812,05135,Intermedia,Iztapalapa,1994
09,Ciudad de México,007,Iztapalapa,007-070,El Sifon,Colonia,STC Metro,Aculco,08,13,STC0813,05134,Intermedia,Iztapalapa,1994
09,Ciudad de México,007,Iztapalapa,007-075,Escuadron 201,Colonia,STC Metro,Escuadrón 201,08,14,STC0814,05143,Intermedia,Iztapalapa,1994
09,Ciudad de México,007,Iztapalapa,007-031,Barrio Santa Barbara,Pueblos y Barrios Originarios,STC Metro,Atlalilco,08,15,STC0815,05136,Transbordo,Iztapalapa,1994
09,Ciudad de México,007,Iztapalapa,007-028,Barrio San Pablo,Pueblos y Barrios Originarios,STC Metro,Iztapalapa,08,16,STC0816,05146,Intermedia,Iztapalapa,1994
09,Ciudad de México,007,Iztapalapa,007-027,Barrio San Miguel,Pueblos y Barrios Originarios,STC Metro,Cerro de la Estrella,08,17,STC0817,05138,Intermedia,Iztapalapa,1994
09,Ciudad de México,007,Iztapalapa,007-027,Barrio San Miguel,Pueblos y Barrios Originarios,STC Metro,UAM-I,08,18,STC0818,05152,Intermedia,Iztapalapa,1994
09,Ciudad de México,007,Iztapalapa,007-049,Constitucion De 1917,Colonia,STC Metro,Constitución de 1917,08,19,STC0819,05140,Terminal,Iztapalapa,1994
09,Ciudad de México,006,Iztacalco,006-002,Agricola Pantitlan,Colonia,STC Metro,Pantitlán,09,01,STC0901,05160,Terminal / Transbordo,Venustiano Carranza / Iztacalco,1987
09,Ciudad de México,006,Iztacalco,006-023,Granjas Mexico,Colonia,STC Metro,Puebla,09,02,STC0902,05162,Intermedia,Venustiano Carranza / Iztacalco,1987
